('14', '28', '42'):5
('14', '39', '42'):4
('14', '40', '42'):5
('28', '39', '42'):5
('04', '09', '21'):2
('04', '09', '42'):3
('04', '09', '48'):5
('04', '21', '48'):3
('04', '42', '45'):1
('04', '42', '48'):2
('04', '45', '48'):3
('09', '21', '45'):6
('09', '42', '45'):6
('21', '42', '45'):6
('21', '42', '48'):3
('21', '45', '48'):5
('42', '45', '48'):6
('09', '15', '42'):6
('09', '15', '43'):3
('09', '18', '42'):4
('09', '18', '49'):3
('09', '42', '43'):5
('09', '43', '49'):5
('15', '18', '42'):2
('15', '18', '49'):7
('15', '42', '49'):9
('15', '43', '49'):3
('18', '42', '43'):4
('08', '14', '20'):2
('08', '14', '22'):6
('08', '14', '32'):5
('08', '20', '22'):4
('08', '20', '28'):4
('08', '22', '32'):5
('08', '28', '32'):5
('14', '20', '32'):4
('14', '22', '28'):6
('14', '22', '32'):4
('14', '28', '32'):3
('20', '22', '28'):6
('20', '22', '32'):3
('22', '28', '32'):7
('07', '14', '24'):3
('07', '24', '35'):6
('07', '24', '40'):2
('07', '34', '40'):5
('14', '24', '40'):4
('14', '34', '35'):1
('14', '34', '40'):3
('14', '35', '40'):3
('24', '34', '35'):5
('24', '35', '40'):4
('24', '28', '34'):2
('24', '28', '39'):3
('24', '28', '44'):8
('24', '34', '38'):2
('24', '34', '39'):4
('24', '34', '44'):4
('24', '38', '44'):3
('28', '34', '38'):4
('28', '38', '39'):3
('28', '38', '44'):6
('28', '39', '44'):4
('34', '38', '39'):6
('34', '38', '44'):2
('34', '39', '44'):5
('38', '39', '44'):5
('04', '05', '42'):4
('04', '05', '46'):3
('04', '07', '29'):5
('04', '07', '42'):2
('04', '29', '42'):5
('04', '29', '46'):4
('05', '07', '46'):5
('05', '42', '46'):5
('07', '42', '46'):4
('29', '42', '46'):5
('04', '14', '31'):5
('04', '30', '31'):5
('04', '30', '34'):1
('04', '31', '34'):5
('04', '31', '44'):7
('04', '34', '44'):4
('14', '30', '31'):4
('14', '30', '34'):6
('14', '31', '34'):3
('14', '34', '44'):3
('30', '31', '44'):9
('30', '34', '44'):5
('31', '34', '44'):6
('17', '19', '21'):6
('17', '31', '35'):3
('17', '31', '48'):5
('19', '21', '35'):2
('19', '21', '48'):8
('19', '31', '35'):4
('19', '35', '48'):6
('21', '31', '48'):5
('06', '09', '14'):3
('06', '14', '32'):2
('06', '14', '36'):5
('09', '14', '36'):4
('09', '14', '45'):4
('09', '32', '36'):4
('09', '32', '45'):3
('09', '36', '45'):4
('14', '32', '36'):3
('14', '32', '45'):3
('14', '36', '45'):4
('07', '10', '16'):2
('07', '16', '26'):3
('07', '16', '40'):2
('07', '26', '35'):3
('07', '26', '40'):4
('10', '16', '26'):6
('10', '16', '35'):4
('10', '26', '40'):2
('26', '35', '40'):2
('02', '11', '26'):4
('02', '11', '34'):5
('02', '11', '40'):7
('02', '17', '34'):6
('02', '26', '34'):3
('02', '34', '40'):4
('11', '17', '26'):5
('11', '17', '34'):6
('17', '26', '34'):3
('17', '26', '40'):3
('09', '14', '33'):3
('09', '14', '37'):4
('09', '33', '37'):4
('09', '33', '39'):3
('09', '37', '39'):6
('14', '22', '33'):3
('14', '22', '37'):5
('14', '22', '39'):3
('14', '33', '37'):3
('22', '33', '37'):3
('22', '33', '39'):6
('33', '37', '39'):4
('10', '13', '33'):7
('10', '13', '40'):2
('10', '24', '33'):5
('10', '24', '40'):2
('10', '24', '45'):8
('10', '40', '45'):3
('13', '24', '33'):4
('13', '24', '40'):4
('13', '24', '45'):3
('13', '40', '45'):6
('24', '33', '40'):4
('24', '40', '45'):2
('11', '13', '20'):4
('11', '13', '34'):6
('11', '13', '40'):5
('11', '20', '31'):6
('11', '20', '34'):2
('11', '31', '40'):3
('13', '20', '31'):3
('13', '20', '40'):1
('13', '31', '34'):5
('13', '34', '40'):5
('20', '31', '40'):2
('20', '34', '40'):6
('12', '17', '39'):4
('12', '17', '43'):5
('12', '17', '47'):4
('12', '30', '43'):3
('12', '43', '47'):8
('17', '30', '39'):7
('17', '30', '47'):5
('17', '43', '47'):1
('30', '39', '43'):3
('30', '39', '47'):8
('30', '43', '47'):4
('05', '08', '12'):5
('05', '08', '14'):4
('05', '08', '28'):4
('05', '12', '14'):5
('05', '12', '21'):3
('05', '12', '28'):3
('08', '12', '14'):3
('08', '12', '21'):4
('08', '12', '28'):4
('08', '21', '28'):4
('12', '14', '28'):1
('12', '21', '28'):2
('11', '24', '28'):6
('11', '24', '32'):4
('11', '24', '34'):1
('11', '28', '32'):4
('11', '30', '32'):4
('11', '30', '34'):6
('11', '32', '34'):5
('24', '28', '30'):4
('24', '28', '32'):4
('24', '30', '32'):5
('24', '30', '34'):5
('24', '32', '34'):5
('28', '30', '32'):4
('30', '32', '34'):6
('02', '06', '40'):4
('02', '10', '38'):6
('02', '10', '40'):8
('02', '20', '38'):4
('02', '20', '40'):4
('06', '10', '20'):4
('06', '10', '38'):4
('06', '10', '40'):7
('06', '20', '40'):4
('06', '38', '40'):7
('10', '20', '38'):5
('10', '20', '40'):4
('06', '11', '46'):4
('06', '12', '25'):5
('06', '12', '36'):4
('06', '25', '46'):5
('11', '12', '25'):4
('11', '12', '46'):3
('11', '36', '46'):2
('12', '25', '36'):4
('12', '25', '46'):5
('12', '36', '46'):2
('25', '36', '46'):3
('04', '05', '36'):8
('04', '05', '47'):4
('04', '22', '42'):3
('04', '42', '47'):6
('05', '22', '36'):5
('05', '36', '42'):1
('05', '36', '47'):7
('05', '42', '47'):3
('22', '36', '42'):2
('22', '42', '47'):1
('36', '42', '47'):4
('12', '16', '28'):4
('12', '16', '32'):4
('12', '16', '43'):4
('12', '28', '45'):5
('16', '28', '32'):2
('16', '32', '43'):5
('28', '32', '43'):3
('28', '43', '45'):4
('03', '10', '36'):5
('03', '10', '41'):2
('03', '26', '36'):4
('10', '17', '36'):5
('10', '17', '41'):4
('10', '36', '41'):4
('17', '26', '36'):4
('17', '26', '41'):7
('26', '36', '41'):6
('04', '05', '37'):2
('04', '05', '41'):2
('04', '37', '41'):4
('05', '37', '40'):4
('05', '37', '41'):5
('05', '40', '41'):5
('05', '41', '45'):7
('37', '40', '41'):6
('37', '40', '45'):4
('40', '41', '45'):4
('07', '15', '23'):5
('07', '15', '34'):2
('07', '20', '23'):6
('07', '20', '29'):6
('07', '23', '34'):5
('07', '29', '34'):9
('15', '20', '29'):5
('15', '20', '34'):3
('15', '23', '34'):4
('15', '29', '34'):3
('20', '23', '34'):4
('23', '29', '34'):5
('04', '14', '18'):3
('04', '15', '18'):2
('14', '15', '16'):6
('14', '15', '18'):5
('14', '15', '40'):3
('14', '18', '40'):5
('15', '16', '18'):5
('01', '06', '30'):5
('01', '06', '31'):3
('01', '06', '41'):6
('01', '06', '43'):5
('01', '30', '41'):6
('01', '30', '43'):5
('06', '30', '31'):5
('06', '31', '41'):2
('06', '31', '43'):4
('30', '31', '41'):5
('30', '41', '43'):5
('31', '41', '43'):5
('06', '21', '34'):4
('06', '21', '37'):7
('06', '22', '37'):1
('06', '34', '37'):2
('19', '21', '22'):5
('19', '21', '34'):3
('19', '22', '34'):4
('21', '22', '34'):3
('21', '22', '37'):5
('21', '34', '37'):6
('22', '34', '37'):8
('09', '20', '21'):4
('09', '20', '33'):3
('09', '21', '33'):5
('09', '21', '41'):4
('09', '33', '41'):2
('16', '20', '21'):3
('16', '20', '33'):3
('16', '21', '33'):3
('16', '33', '41'):3
('20', '21', '33'):2
('20', '21', '41'):4
('21', '33', '41'):5
('02', '10', '16'):2
('02', '10', '27'):4
('02', '14', '16'):5
('02', '14', '27'):4
('10', '14', '16'):4
('10', '16', '44'):2
('10', '27', '44'):4
('14', '16', '27'):3
('14', '27', '44'):3
('08', '09', '15'):1
('08', '09', '49'):3
('08', '15', '49'):1
('08', '21', '49'):3
('09', '15', '19'):2
('09', '15', '21'):3
('09', '19', '21'):3
('15', '21', '49'):3
('17', '26', '37'):6
('17', '26', '46'):1
('17', '36', '46'):5
('17', '38', '46'):3
('26', '36', '37'):2
('26', '36', '38'):5
('26', '37', '38'):3
('26', '37', '46'):5
('36', '37', '38'):1
('36', '38', '46'):3
('37', '38', '46'):5
('02', '09', '10'):4
('02', '09', '14'):4
('02', '09', '25'):3
('02', '14', '25'):6
('02', '25', '41'):5
('09', '10', '14'):3
('09', '10', '41'):2
('09', '14', '41'):2
('09', '25', '41'):3
('10', '14', '25'):8
('14', '25', '41'):7
('01', '11', '14'):4
('01', '14', '16'):5
('01', '14', '20'):4
('01', '14', '41'):3
('01', '16', '20'):9
('01', '16', '41'):6
('11', '14', '20'):4
('11', '16', '20'):7
('27', '35', '38'):1
('27', '35', '46'):5
('27', '38', '46'):4
('27', '38', '47'):7
('27', '45', '47'):3
('27', '46', '47'):4
('35', '38', '45'):6
('38', '45', '47'):9
('38', '46', '47'):8
('20', '28', '30'):4
('20', '28', '36'):4
('20', '28', '41'):7
('20', '30', '36'):3
('20', '36', '46'):3
('20', '41', '46'):5
('28', '30', '36'):4
('28', '30', '41'):4
('28', '30', '46'):3
('28', '36', '46'):4
('28', '41', '46'):7
('30', '36', '41'):6
('30', '36', '46'):3
('30', '41', '46'):6
('36', '41', '46'):4
('03', '11', '23'):3
('03', '11', '32'):2
('03', '13', '23'):3
('03', '13', '32'):5
('03', '23', '32'):4
('03', '23', '47'):6
('03', '32', '47'):2
('07', '10', '13'):5
('07', '13', '15'):7
('07', '13', '35'):3
('07', '13', '38'):3
('10', '13', '35'):6
('10', '13', '38'):7
('10', '15', '35'):4
('10', '15', '38'):6
('13', '15', '35'):3
('13', '35', '38'):8
('01', '30', '45'):6
('01', '40', '45'):6
('01', '43', '45'):6
('01', '43', '48'):4
('30', '40', '43'):3
('30', '40', '48'):6
('30', '43', '45'):3
('30', '43', '48'):3
('40', '43', '48'):2
('43', '45', '48'):3
('05', '10', '12'):2
('05', '10', '22'):6
('05', '12', '22'):8
('05', '12', '34'):4
('05', '12', '35'):5
('10', '12', '34'):3
('10', '22', '34'):4
('12', '22', '34'):4
('22', '34', '35'):6
('18', '22', '25'):5
('18', '22', '42'):2
('18', '23', '25'):4
('18', '23', '42'):6
('18', '25', '44'):5
('18', '42', '44'):4
('22', '23', '25'):4
('22', '23', '42'):3
('22', '25', '44'):6
('22', '42', '44'):4
('23', '25', '44'):3
('23', '42', '44'):3
('25', '42', '44'):6
('04', '05', '18'):3
('04', '05', '21'):7
('05', '16', '18'):5
('16', '21', '36'):3
('08', '42', '46'):4
('08', '42', '49'):4
('08', '46', '48'):2
('08', '46', '49'):3
('26', '42', '46'):5
('26', '42', '48'):6
('26', '42', '49'):5
('26', '46', '48'):4
('26', '48', '49'):3
('42', '46', '48'):4
('42', '48', '49'):6
('04', '13', '31'):3
('04', '13', '43'):5
('04', '31', '43'):5
('04', '31', '48'):3
('04', '41', '43'):4
('13', '31', '41'):2
('13', '43', '48'):2
('31', '41', '48'):3
('31', '43', '48'):4
('41', '43', '48'):3
('03', '10', '33'):3
('03', '10', '35'):4
('03', '10', '44'):2
('03', '35', '44'):6
('03', '43', '44'):4
('10', '33', '35'):2
('10', '35', '43'):3
('10', '35', '44'):8
('10', '43', '44'):4
('33', '35', '43'):4
('33', '35', '44'):5
('33', '43', '44'):4
('05', '06', '08'):7
('05', '06', '26'):4
('05', '06', '39'):3
('05', '08', '26'):6
('05', '08', '39'):3
('05', '26', '40'):5
('05', '39', '40'):5
('06', '08', '39'):1
('01', '02', '25'):2
('01', '02', '31'):6
('01', '06', '25'):4
('01', '06', '44'):2
('01', '25', '31'):1
('01', '31', '44'):5
('02', '06', '31'):7
('02', '06', '44'):7
('02', '25', '31'):2
('02', '25', '44'):5
('02', '31', '44'):6
('06', '25', '44'):5
('02', '03', '16'):5
('02', '16', '32'):5
('03', '12', '16'):2
('03', '12', '32'):3
('03', '16', '32'):3
('16', '32', '40'):3
('02', '11', '29'):3
('02', '11', '31'):3
('02', '11', '48'):9
('02', '27', '29'):4
('02', '27', '31'):4
('02', '29', '31'):2
('02', '29', '48'):2
('02', '31', '48'):1
('11', '27', '29'):4
('11', '27', '31'):2
('11', '29', '31'):4
('11', '29', '48'):5
('11', '31', '48'):2
('27', '29', '48'):3
('27', '31', '48'):4
('29', '31', '48'):3
('01', '17', '29'):6
('01', '25', '30'):4
('01', '25', '40'):4
('01', '29', '30'):2
('17', '25', '40'):1
('17', '29', '30'):4
('17', '29', '40'):5
('17', '30', '40'):6
('25', '30', '40'):3
('29', '30', '40'):7
('01', '11', '28'):3
('01', '11', '44'):4
('01', '38', '44'):1
('11', '22', '44'):6
('11', '28', '44'):3
('22', '28', '38'):6
('22', '28', '44'):9
('06', '07', '15'):4
('06', '07', '40'):4
('06', '15', '27'):5
('06', '15', '32'):4
('07', '15', '27'):2
('07', '15', '40'):3
('07', '27', '32'):4
('07', '27', '40'):2
('07', '32', '40'):1
('15', '27', '32'):3
('15', '27', '40'):5
('01', '10', '26'):7
('08', '10', '12'):4
('08', '10', '26'):3
('08', '12', '26'):3
('19', '21', '28'):2
('19', '21', '43'):4
('19', '28', '32'):3
('19', '28', '43'):1
('19', '32', '43'):3
('21', '28', '48'):6
('21', '32', '48'):4
('21', '43', '48'):3
('28', '32', '48'):7
('28', '43', '48'):3
('32', '43', '48'):3
('01', '12', '23'):4
('01', '12', '43'):4
('01', '13', '43'):2
('01', '23', '40'):3
('12', '13', '40'):4
('13', '40', '43'):2
('01', '12', '35'):5
('01', '12', '44'):5
('01', '12', '45'):7
('01', '21', '45'):5
('01', '35', '45'):4
('12', '21', '35'):10
('12', '35', '44'):6
('12', '35', '45'):5
('21', '35', '44'):3
('21', '35', '45'):4
('21', '44', '45'):5
('35', '44', '45'):4
('08', '11', '18'):5
('08', '11', '36'):2
('08', '12', '18'):6
('08', '12', '36'):7
('08', '36', '44'):4
('11', '12', '18'):5
('11', '18', '36'):2
('11', '18', '44'):4
('11', '36', '44'):6
('12', '18', '44'):4
('12', '36', '44'):6
('18', '36', '44'):3
('12', '27', '37'):6
('12', '37', '40'):8
('17', '23', '40'):4
('17', '37', '40'):5
('23', '27', '40'):5
('03', '08', '24'):5
('03', '08', '31'):3
('03', '08', '49'):6
('03', '24', '31'):6
('03', '24', '32'):6
('03', '24', '49'):8
('03', '32', '49'):8
('08', '31', '49'):4
('24', '32', '49'):5
('06', '07', '11'):7
('06', '07', '45'):4
('06', '11', '38'):6
('07', '11', '28'):6
('07', '11', '38'):2
('07', '11', '45'):3
('11', '28', '45'):3
('02', '13', '14'):8
('02', '13', '45'):2
('02', '14', '45'):3
('02', '29', '43'):1
('02', '29', '45'):5
('13', '14', '29'):6
('13', '14', '43'):6
('13', '14', '45'):2
('13', '29', '43'):5
('14', '43', '45'):2
('05', '11', '32'):4
('05', '11', '35'):6
('05', '20', '35'):8
('05', '20', '43'):5
('05', '32', '35'):8
('05', '32', '43'):1
('11', '20', '32'):5
('11', '32', '35'):5
('20', '32', '35'):6
('20', '32', '43'):4
('11', '13', '17'):3
('11', '13', '48'):2
('11', '26', '48'):8
('13', '17', '26'):4
('13', '17', '48'):5
('13', '26', '34'):4
('13', '34', '48'):1
('17', '34', '48'):2
('26', '34', '48'):2
('03', '11', '41'):5
('03', '17', '45'):4
('03', '41', '45'):6
('11', '17', '41'):3
('11', '17', '47'):2
('11', '41', '47'):7
('17', '41', '45'):7
('03', '10', '47'):3
('03', '28', '35'):2
('03', '47', '49'):6
('10', '28', '47'):2
('10', '28', '49'):3
('10', '35', '49'):1
('10', '47', '49'):4
('28', '35', '47'):2
('28', '35', '49'):2
('27', '30', '34'):5
('27', '30', '43'):4
('27', '30', '46'):2
('27', '34', '43'):2
('27', '34', '46'):5
('30', '34', '46'):5
('30', '43', '46'):2
('30', '43', '49'):6
('34', '43', '49'):3
('34', '46', '49'):7
('02', '12', '34'):3
('02', '12', '37'):4
('02', '18', '37'):3
('02', '18', '46'):4
('02', '34', '37'):4
('02', '34', '46'):8
('12', '18', '37'):3
('12', '34', '37'):4
('18', '34', '37'):5
('18', '34', '46'):7
('34', '37', '46'):3
('06', '20', '46'):4
('11', '20', '38'):5
('11', '20', '46'):3
('11', '26', '46'):6
('11', '38', '46'):4
('20', '26', '46'):2
('20', '38', '46'):3
('03', '05', '39'):6
('03', '33', '39'):4
('03', '33', '40'):2
('03', '39', '40'):4
('05', '33', '39'):5
('33', '39', '40'):8
('02', '06', '11'):5
('02', '06', '33'):8
('02', '11', '33'):4
('02', '11', '37'):6
('02', '11', '46'):3
('02', '33', '37'):4
('02', '33', '46'):3
('06', '11', '33'):4
('06', '11', '37'):6
('06', '33', '37'):4
('06', '33', '46'):4
('11', '33', '37'):3
('11', '37', '46'):3
('33', '37', '46'):4
('06', '23', '30'):3
('06', '23', '33'):5
('06', '23', '44'):3
('06', '30', '33'):5
('06', '30', '37'):6
('06', '33', '44'):5
('06', '37', '44'):3
('23', '30', '33'):5
('23', '30', '44'):3
('23', '37', '44'):5
('30', '33', '44'):4
('33', '37', '44'):2
('06', '10', '27'):2
('06', '10', '45'):4
('06', '24', '27'):2
('10', '24', '27'):5
('10', '27', '32'):3
('10', '32', '45'):4
('24', '27', '32'):4
('24', '27', '45'):3
('04', '15', '19'):3
('04', '24', '37'):3
('15', '17', '24'):4
('15', '19', '24'):2
('15', '19', '37'):2
('15', '24', '37'):2
('17', '19', '37'):5
('17', '24', '37'):7
('12', '17', '19'):8
('12', '17', '32'):6
('12', '19', '27'):4
('17', '19', '27'):2
('17', '19', '32'):5
('17', '32', '48'):4
('19', '27', '32'):2
('04', '11', '46'):1
('04', '19', '46'):5
('04', '19', '49'):3
('04', '40', '46'):3
('11', '19', '40'):4
('11', '19', '46'):2
('11', '19', '49'):2
('19', '40', '46'):3
('19', '40', '49'):2
('40', '46', '49'):3
('04', '10', '12'):3
('04', '10', '47'):4
('04', '12', '14'):8
('04', '12', '47'):4
('04', '14', '17'):1
('04', '17', '47'):3
('10', '12', '17'):4
('10', '12', '47'):1
('10', '14', '17'):5
('10', '14', '47'):3
('10', '17', '47'):4
('12', '14', '17'):2
('14', '17', '47'):4
('15', '24', '31'):2
('15', '31', '41'):3
('15', '31', '46'):4
('15', '38', '46'):3
('15', '41', '46'):4
('24', '31', '38'):4
('24', '38', '41'):1
('31', '38', '41'):3
('31', '38', '46'):5
('31', '41', '46'):2
('38', '41', '46'):5
('05', '06', '10'):4
('05', '06', '37'):7
('05', '08', '10'):3
('05', '08', '37'):3
('05', '10', '29'):1
('05', '10', '37'):6
('05', '29', '37'):3
('06', '08', '10'):3
('06', '08', '29'):2
('06', '08', '37'):2
('06', '10', '37'):4
('08', '10', '37'):4
('08', '29', '37'):5
('05', '30', '41'):4
('05', '33', '41'):5
('05', '37', '42'):2
('30', '37', '42'):6
('30', '41', '42'):1
('33', '37', '42'):5
('33', '41', '42'):3
('12', '15', '20'):6
('12', '20', '41'):3
('12', '20', '47'):6
('15', '20', '43'):2
('15', '20', '47'):4
('15', '41', '43'):4
('15', '41', '47'):4
('15', '43', '47'):3
('20', '41', '43'):3
('41', '43', '47'):1
('03', '18', '26'):6
('03', '18', '37'):6
('03', '18', '42'):5
('03', '26', '37'):5
('03', '37', '39'):3
('03', '37', '42'):6
('03', '39', '42'):6
('18', '26', '42'):5
('18', '37', '39'):4
('18', '37', '42'):5
('18', '39', '42'):4
('26', '37', '39'):3
('26', '37', '42'):2
('37', '39', '42'):4
('07', '08', '15'):3
('07', '08', '35'):6
('07', '16', '34'):6
('08', '15', '35'):3
('08', '16', '35'):3
('15', '34', '35'):6
('11', '34', '38'):4
('11', '34', '46'):3
('11', '34', '49'):6
('11', '38', '49'):2
('34', '38', '49'):2
('10', '22', '30'):5
('10', '30', '36'):8
('10', '30', '45'):4
('10', '30', '47'):5
('10', '36', '45'):4
('10', '36', '47'):6
('10', '45', '47'):4
('22', '30', '36'):3
('30', '36', '45'):5
('30', '45', '47'):5
('21', '22', '32'):4
('21', '22', '33'):3
('21', '22', '38'):3
('21', '32', '33'):5
('21', '32', '38'):3
('21', '33', '38'):5
('21', '38', '42'):2
('22', '32', '33'):4
('22', '32', '38'):5
('22', '32', '42'):2
('22', '33', '38'):3
('22', '38', '42'):7
('32', '33', '42'):4
('33', '38', '42'):4
('02', '11', '13'):6
('02', '11', '14'):4
('02', '11', '28'):3
('02', '13', '46'):3
('02', '14', '46'):3
('11', '13', '14'):4
('11', '13', '28'):2
('11', '13', '46'):1
('11', '14', '28'):5
('11', '14', '46'):1
('13', '14', '46'):2
('13', '28', '46'):7
('14', '28', '46'):3
('12', '20', '44'):6
('12', '20', '48'):1
('12', '23', '24'):2
('12', '23', '44'):4
('12', '24', '44'):5
('12', '24', '48'):7
('12', '44', '48'):2
('20', '24', '44'):1
('20', '24', '48'):6
('23', '24', '44'):1
('23', '44', '48'):2
('06', '20', '47'):3
('06', '22', '30'):6
('06', '22', '46'):6
('06', '30', '47'):3
('06', '46', '47'):9
('20', '22', '47'):3
('20', '30', '47'):2
('20', '46', '47'):5
('22', '30', '46'):3
('01', '13', '18'):3
('01', '13', '19'):3
('01', '13', '39'):6
('01', '13', '45'):5
('01', '18', '39'):4
('01', '18', '45'):4
('01', '19', '39'):1
('13', '18', '39'):7
('13', '18', '45'):6
('13', '19', '45'):2
('13', '39', '45'):5
('18', '39', '45'):3
('02', '29', '38'):5
('02', '29', '46'):5
('02', '40', '46'):5
('06', '29', '40'):3
('06', '40', '46'):6
('29', '38', '40'):3
('29', '38', '46'):6
('29', '40', '46'):3
('38', '40', '46'):3
('11', '15', '25'):6
('11', '15', '47'):3
('11', '15', '48'):3
('11', '25', '47'):6
('15', '25', '40'):1
('15', '25', '48'):3
('15', '40', '48'):3
('15', '47', '48'):5
('25', '40', '47'):3
('25', '40', '48'):2
('14', '15', '32'):4
('14', '15', '49'):6
('14', '32', '40'):5
('15', '40', '49'):3
('32', '40', '49'):3
('10', '23', '25'):4
('10', '23', '31'):2
('10', '23', '40'):4
('10', '25', '46'):3
('10', '31', '46'):2
('10', '40', '46'):6
('23', '25', '40'):3
('23', '31', '40'):5
('23', '31', '46'):6
('31', '40', '46'):4
('03', '04', '20'):4
('03', '04', '49'):7
('03', '24', '29'):3
('04', '20', '24'):5
('04', '24', '29'):1
('04', '24', '49'):1
('20', '24', '49'):3
('01', '06', '36'):6
('01', '25', '35'):3
('01', '25', '36'):5
('01', '25', '41'):6
('01', '35', '36'):4
('01', '35', '41'):3
('06', '25', '35'):4
('06', '35', '36'):5
('06', '35', '41'):7
('25', '35', '36'):8
('25', '36', '41'):7
('13', '16', '48'):3
('13', '30', '48'):4
('13', '38', '48'):7
('16', '24', '38'):4
('16', '24', '48'):7
('16', '30', '48'):6
('24', '30', '38'):2
('24', '38', '48'):9
('30', '38', '48'):5
('25', '27', '33'):1
('25', '27', '36'):4
('25', '27', '41'):3
('25', '27', '45'):6
('25', '33', '41'):3
('25', '33', '45'):4
('25', '36', '45'):4
('25', '41', '45'):10
('27', '33', '36'):3
('27', '33', '41'):8
('27', '33', '45'):6
('33', '41', '45'):3
('36', '41', '45'):7
('01', '15', '20'):6
('01', '15', '46'):4
('01', '20', '33'):4
('01', '33', '46'):4
('01', '33', '47'):7
('01', '46', '47'):7
('15', '20', '33'):3
('15', '20', '46'):2
('15', '33', '46'):3
('15', '33', '47'):4
('15', '46', '47'):5
('20', '33', '46'):4
('20', '33', '47'):5
('33', '46', '47'):5
('02', '03', '21'):7
('02', '03', '41'):8
('02', '08', '21'):4
('02', '08', '27'):3
('02', '08', '41'):3
('03', '08', '27'):3
('03', '08', '41'):2
('03', '21', '41'):4
('03', '27', '41'):4
('21', '27', '41'):4
('02', '11', '21'):3
('02', '11', '22'):6
('01', '07', '21'):9
('01', '07', '27'):5
('01', '21', '38'):5
('01', '21', '46'):4
('01', '27', '38'):4
('01', '27', '46'):5
('07', '21', '27'):6
('07', '27', '38'):2
('07', '27', '46'):2
('07', '38', '46'):6
('07', '11', '23'):7
('07', '11', '26'):6
('07', '22', '23'):3
('07', '22', '26'):3
('07', '23', '26'):6
('07', '23', '30'):8
('07', '26', '30'):4
('11', '23', '26'):3
('11', '23', '30'):4
('11', '26', '30'):6
('22', '23', '26'):2
('22', '23', '30'):7
('12', '21', '37'):10
('12', '30', '37'):3
('14', '21', '37'):2
('14', '37', '40'):7
('21', '30', '37'):4
('30', '37', '40'):13
('01', '19', '28'):3
('01', '21', '28'):6
('01', '21', '48'):7
('19', '21', '45'):2
('11', '17', '49'):2
('11', '30', '45'):8
('11', '30', '49'):5
('11', '39', '45'):5
('11', '39', '49'):4
('17', '30', '45'):4
('17', '30', '49'):2
('17', '39', '45'):7
('30', '39', '45'):5
('30', '39', '49'):2
('30', '45', '49'):4
('18', '19', '46'):4
('19', '26', '35'):7
('19', '26', '46'):6
('19', '35', '46'):1
('19', '35', '49'):4
('05', '34', '46'):5
('11', '27', '46'):6
('19', '34', '46'):7
('02', '12', '29'):2
('02', '16', '29'):3
('02', '29', '37'):4
('03', '12', '37'):4
('12', '16', '29'):4
('12', '16', '37'):4
('12', '29', '37'):5
('16', '29', '37'):1
('16', '17', '24'):3
('16', '17', '39'):7
('16', '17', '42'):4
('16', '23', '24'):3
('16', '23', '39'):3
('16', '23', '42'):2
('16', '24', '39'):6
('16', '39', '42'):4
('17', '23', '24'):2
('17', '23', '39'):4
('17', '23', '42'):7
('17', '24', '39'):2
('17', '39', '42'):3
('23', '39', '42'):5
('24', '39', '42'):5
('09', '14', '19'):3
('09', '14', '43'):6
('09', '14', '44'):3
('09', '43', '44'):4
('09', '43', '48'):3
('09', '44', '48'):3
('14', '19', '43'):5
('14', '43', '48'):3
('14', '44', '48'):2
('19', '43', '44'):4
('43', '44', '48'):5
('11', '26', '28'):4
('19', '22', '26'):6
('19', '22', '28'):5
('19', '26', '28'):2
('19', '28', '30'):1
('26', '28', '30'):3
('05', '17', '23'):3
('05', '17', '46'):1
('05', '21', '23'):3
('05', '21', '42'):3
('05', '21', '46'):2
('17', '21', '46'):6
('17', '23', '46'):5
('17', '42', '46'):3
('21', '23', '42'):2
('21', '42', '46'):3
('03', '07', '15'):6
('03', '07', '37'):6
('03', '07', '38'):3
('03', '07', '46'):1
('03', '38', '46'):3
('07', '37', '46'):1
('01', '06', '47'):5
('01', '06', '49'):4
('01', '41', '49'):4
('01', '47', '48'):6
('06', '41', '47'):8
('06', '41', '48'):7
('06', '41', '49'):5
('06', '47', '48'):4
('06', '47', '49'):5
('06', '48', '49'):4
('41', '47', '48'):5
('41', '47', '49'):4
('41', '48', '49'):4
('47', '48', '49'):6
('08', '13', '24'):6
('08', '13', '39'):3
('08', '24', '39'):4
('01', '16', '25'):5
('01', '16', '28'):10
('01', '16', '33'):4
('01', '16', '38'):5
('01', '25', '33'):2
('01', '25', '38'):3
('01', '28', '33'):6
('01', '33', '38'):6
('16', '25', '33'):3
('16', '25', '38'):4
('25', '28', '33'):3
('25', '28', '38'):6
('25', '33', '38'):5
('03', '10', '12'):6
('03', '10', '23'):3
('03', '35', '39'):3
('10', '23', '35'):5
('10', '23', '39'):6
('10', '35', '39'):6
('12', '23', '35'):7
('12', '23', '39'):7
('12', '19', '40'):7
('12', '24', '40'):4
('12', '39', '40'):5
('12', '39', '42'):5
('12', '40', '42'):4
('19', '24', '40'):2
('19', '39', '40'):4
('24', '40', '42'):4
('11', '19', '25'):6
('11', '25', '26'):3
('11', '26', '29'):2
('19', '25', '26'):5
('19', '25', '30'):3
('19', '29', '30'):4
('03', '09', '13'):4
('03', '09', '25'):1
('03', '13', '25'):2
('03', '15', '25'):3
('03', '25', '28'):2
('09', '13', '15'):5
('09', '13', '25'):3
('09', '13', '28'):7
('09', '15', '28'):2
('13', '15', '25'):5
('10', '17', '33'):4
('10', '17', '46'):3
